
 ================ Running training with num_iterations = 22500 ================
================= Epoch number = 13 ,Size: 0.9387 =================

================= Epoch number = 13 ,Size: 0.9400 =================

================= Epoch number = 13 ,Size: 0.9413 =================

================= Epoch number = 13 ,Size: 0.9427 =================

================= Epoch number = 13 ,Size: 0.9440 =================

================= Epoch number = 13 ,Size: 0.9453 =================

================= Epoch number = 13 ,Size: 0.9467 =================

================= Epoch number = 13 ,Size: 0.9480 =================

================= Epoch number = 13 ,Size: 0.9493 =================

================= Epoch number = 13 ,Size: 0.9507 =================

================= Epoch number = 13 ,Size: 0.9520 =================

================= Epoch number = 13 ,Size: 0.9533 =================

================= Epoch number = 13 ,Size: 0.9547 =================

================= Epoch number = 13 ,Size: 0.9560 =================

================= Epoch number = 13 ,Size: 0.9573 =================

================= Epoch number = 13 ,Size: 0.9587 =================

================= Epoch number = 13 ,Size: 0.9600 =================

================= Epoch number = 13 ,Size: 0.9613 =================

================= Epoch number = 13 ,Size: 0.9627 =================

================= Epoch number = 13 ,Size: 0.9640 =================

================= Epoch number = 13 ,Size: 0.9653 =================

================= Epoch number = 13 ,Size: 0.9667 =================

================= Epoch number = 13 ,Size: 0.9680 =================

================= Epoch number = 13 ,Size: 0.9693 =================

================= Epoch number = 13 ,Size: 0.9707 =================

================= Epoch number = 13 ,Size: 0.9720 =================

================= Epoch number = 13 ,Size: 0.9733 =================

================= Epoch number = 13 ,Size: 0.9747 =================

================= Epoch number = 13 ,Size: 0.9760 =================

================= Epoch number = 13 ,Size: 0.9773 =================

================= Epoch number = 13 ,Size: 0.9787 =================

================= Epoch number = 13 ,Size: 0.9800 =================

================= Epoch number = 13 ,Size: 0.9813 =================

================= Epoch number = 13 ,Size: 0.9827 =================

================= Epoch number = 13 ,Size: 0.9840 =================

================= Epoch number = 13 ,Size: 0.9853 =================

================= Epoch number = 13 ,Size: 0.9867 =================

================= Epoch number = 13 ,Size: 0.9880 =================

================= Epoch number = 13 ,Size: 0.9893 =================

================= Epoch number = 13 ,Size: 0.9907 =================

================= Epoch number = 13 ,Size: 0.9920 =================

================= Epoch number = 13 ,Size: 0.9933 =================

================= Epoch number = 13 ,Size: 0.9947 =================

================= Epoch number = 13 ,Size: 0.9960 =================

================= Epoch number = 13 ,Size: 0.9973 =================

================= Epoch number = 13 ,Size: 0.9987 =================

================= Epoch number = 13 ,Size: 1.0000 =================
Epoch 13 completed. Cost: 0.600539
Epoch 13: Cost = 0.6005385454755111






================= Epoch number = 14 ,Size: 0.0013 =================

================= Epoch number = 14 ,Size: 0.0027 =================

================= Epoch number = 14 ,Size: 0.0040 =================

================= Epoch number = 14 ,Size: 0.0053 =================

================= Epoch number = 14 ,Size: 0.0067 =================

================= Epoch number = 14 ,Size: 0.0080 =================

================= Epoch number = 14 ,Size: 0.0093 =================

================= Epoch number = 14 ,Size: 0.0107 =================

================= Epoch number = 14 ,Size: 0.0120 =================

================= Epoch number = 14 ,Size: 0.0133 =================

================= Epoch number = 14 ,Size: 0.0147 =================
New best validation accuracy: 0.8442 at iteration 9760






================= Epoch number = 14 ,Size: 0.0160 =================

================= Epoch number = 14 ,Size: 0.0173 =================

================= Epoch number = 14 ,Size: 0.0187 =================

================= Epoch number = 14 ,Size: 0.0200 =================

================= Epoch number = 14 ,Size: 0.0213 =================

================= Epoch number = 14 ,Size: 0.0227 =================

================= Epoch number = 14 ,Size: 0.0240 =================

================= Epoch number = 14 ,Size: 0.0253 =================

================= Epoch number = 14 ,Size: 0.0267 =================

================= Epoch number = 14 ,Size: 0.0280 =================

================= Epoch number = 14 ,Size: 0.0293 =================

================= Epoch number = 14 ,Size: 0.0307 =================

================= Epoch number = 14 ,Size: 0.0320 =================

================= Epoch number = 14 ,Size: 0.0333 =================

================= Epoch number = 14 ,Size: 0.0347 =================
New best validation accuracy: 0.8452 at iteration 9775






================= Epoch number = 14 ,Size: 0.0360 =================

================= Epoch number = 14 ,Size: 0.0373 =================

================= Epoch number = 14 ,Size: 0.0387 =================

================= Epoch number = 14 ,Size: 0.0400 =================

================= Epoch number = 14 ,Size: 0.0413 =================

================= Epoch number = 14 ,Size: 0.0427 =================

================= Epoch number = 14 ,Size: 0.0440 =================

================= Epoch number = 14 ,Size: 0.0453 =================

================= Epoch number = 14 ,Size: 0.0467 =================

================= Epoch number = 14 ,Size: 0.0480 =================

================= Epoch number = 14 ,Size: 0.0493 =================

================= Epoch number = 14 ,Size: 0.0507 =================

================= Epoch number = 14 ,Size: 0.0520 =================

================= Epoch number = 14 ,Size: 0.0533 =================

================= Epoch number = 14 ,Size: 0.0547 =================

================= Epoch number = 14 ,Size: 0.0560 =================

================= Epoch number = 14 ,Size: 0.0573 =================

================= Epoch number = 14 ,Size: 0.0587 =================

================= Epoch number = 14 ,Size: 0.0600 =================

================= Epoch number = 14 ,Size: 0.0613 =================

================= Epoch number = 14 ,Size: 0.0627 =================

================= Epoch number = 14 ,Size: 0.0640 =================

================= Epoch number = 14 ,Size: 0.0653 =================

================= Epoch number = 14 ,Size: 0.0667 =================

================= Epoch number = 14 ,Size: 0.0680 =================

================= Epoch number = 14 ,Size: 0.0693 =================

================= Epoch number = 14 ,Size: 0.0707 =================

================= Epoch number = 14 ,Size: 0.0720 =================

================= Epoch number = 14 ,Size: 0.0733 =================

================= Epoch number = 14 ,Size: 0.0747 =================

================= Epoch number = 14 ,Size: 0.0760 =================

================= Epoch number = 14 ,Size: 0.0773 =================

================= Epoch number = 14 ,Size: 0.0787 =================

================= Epoch number = 14 ,Size: 0.0800 =================

================= Epoch number = 14 ,Size: 0.0813 =================

================= Epoch number = 14 ,Size: 0.0827 =================

================= Epoch number = 14 ,Size: 0.0840 =================

================= Epoch number = 14 ,Size: 0.0853 =================

================= Epoch number = 14 ,Size: 0.0867 =================

================= Epoch number = 14 ,Size: 0.0880 =================
